NDWI,Tmean,date,precipitation
-0.12296339247208643,20.65209321465709,2023-12-07,16.805810798002938
-0.26622871081862864,26.025261379690207,2022-01-25,8.112148350588553
-0.2933973410748078,24.773095199233474,2022-02-10,0.29830943554838074
-0.3005166682399065,26.11365616985426,2022-02-26,0.1315079355565853
-0.2909808198673,15.046491832774498,2022-04-15,0.0
-0.2547509255300303,9.183098489745818,2022-06-18,0.15338109683023446
-0.2709674898434145,19.599821027090922,2022-07-04,1.2927899112734174
-0.29331773885269014,15.092656493299717,2022-07-20,0.0
-0.3359822983600101,11.445392441471684,2022-08-21,0.0
-0.2987129594739651,16.980916338273918,2022-10-08,0.03689642939078524
-0.29821446226507664,20.188386000414518,2022-10-24,0.0
-0.29718739384346526,21.964571701176475,2022-11-09,0.01338679730183153
-0.29092036821235256,25.372666043961875,2022-11-25,0.0
-0.30478499617559435,26.824294086262444,2023-01-12,5.5334704936418575
-0.3276986675939049,27.017783272283584,2023-01-28,7.004168470647437
-0.32943099989088725,28.21348326475819,2023-02-13,0.0
-0.3635662343735826,26.740577003278133,2023-03-01,1.5059390934885881
-0.34956119042518263,24.274067487150354,2023-03-17,4.2193327555251035
-0.3037440693139579,18.890003536008535,2023-04-02,0.0
-0.3165231258819201,17.485143669672752,2023-07-23,0.42041311172208257
-0.21378119453300276,27.095199763289887,2023-11-12,14.988526777578873
-0.40981026203934234,24.745176806362387,2024-01-31,0.0
-0.2859034192885609,26.01142163171718,2022-01-25,8.107952020709638
-0.2807405961723841,24.76334272517099,2022-02-10,0.300216218142929
-0.2764015245534295,26.11053022658268,2022-02-26,0.13281834324312158
-0.28016225632148817,15.039383721741025,2022-04-15,0.0
-0.27550949260392793,9.184645252489116,2022-06-18,0.15427393139831627
-0.28748978533176156,15.089216359646148,2022-07-20,0.0
-0.3355650262484327,11.442915909318653,2022-08-21,0.0
-0.2888369001321195,20.180993502827206,2022-10-24,0.0
-0.2820123277809603,21.95429100995122,2022-11-09,0.01355066066578437
-0.2684620759354007,25.362398855790364,2022-11-25,0.0
-0.2621762373102289,25.103424529766183,2022-12-11,0.3472168477809777
-0.3121988364064751,28.20521067970939,2023-02-13,0.0
-0.31639476827975394,26.730632536667915,2023-03-01,1.5133183699282169
-0.2950529594756885,24.273936238625097,2023-03-17,4.205685635482368
-0.28455195476393647,18.888465167204014,2023-04-02,0.0
-0.24330335972281436,18.009223677731217,2023-04-18,0.0003860077032071559
-0.3206775345139604,11.914381884886106,2023-08-08,1.837204043884147
-0.38509613057483344,24.696920457427016,2024-01-15,2.9797173920312603
-0.42160214563390763,24.738861652324438,2024-01-31,0.0
-0.29668463882412954,25.91197470258348,2022-01-25,8.109748005407772
-0.30358807491500284,24.76343526363313,2022-02-10,0.2997884389580196
-0.27220025109901297,26.108545754832495,2022-02-26,0.13289742568681243
-0.30175288913982884,15.0380236282652,2022-04-15,0.0
-0.2812905129158032,9.184866218741039,2022-06-18,0.15423291468331007
-0.29457154476442393,11.441627339885423,2022-08-21,0.0
-0.285125328070434,16.97992211797566,2022-10-08,0.03814174089674992
-0.2837759069222151,20.18076745720884,2022-10-24,0.0
-0.2594561901344675,21.952999324403482,2022-11-09,0.013465785035991176
-0.2851940589830295,25.364012004257045,2022-11-25,0.0
-0.2894966710725723,25.1031802594525,2022-12-11,0.3471249413495011
-0.30070756711935925,28.206263022061734,2023-02-13,0.0
-0.32075916119832265,26.73358040861721,2023-03-01,1.5122108190326815
-0.3069016941720003,18.888632910371918,2023-04-02,0.0
-0.2734679786025378,18.01158365391689,2023-04-18,0.0004033207057681632
-0.3028827084108342,11.914745260798696,2023-08-08,1.8378126094585658
-0.30034456781180985,13.627791287379997,2023-08-24,0.12743820504465964
-0.28267197759186397,19.6203483644364,2023-10-27,1.0947398061470048
-0.32202046091063513,21.306783274376265,2023-12-30,0.21783000411719702
-0.35836000560895076,24.73958087832714,2024-01-31,0.0
-0.3175302407239852,24.762935219449638,2022-02-10,0.30003519038478726
-0.3048407375145187,15.037567869736788,2022-04-15,0.0
-0.2461198199584292,11.14125781161234,2022-05-01,11.095274643883542
-0.27402890769436744,9.183454142084537,2022-06-18,0.15426705982550928
-0.28815219088316857,11.441627330659175,2022-08-21,0.0
-0.2884889582896811,16.98263540754503,2022-10-08,0.03636720431626828
-0.27432955691701866,25.36259080106046,2022-11-25,0.0
-0.27986046648860163,25.099807180308087,2022-12-11,0.3447340922085359
-0.27913745253001626,26.820882628806142,2023-01-12,5.534790423538789
-0.2851149655703406,28.206234950180235,2023-02-13,0.0
-0.30723070713102246,26.73209692842139,2023-03-01,1.5120262425362185
-0.3071326771433087,18.887644856753802,2023-04-02,0.0
-0.279062373606837,18.010413449523785,2023-04-18,0.00044926180190710507
-0.30979827973270463,11.915833694478433,2023-08-08,1.8387337760944162
-0.3163066020887118,13.62850027711769,2023-08-24,0.12797025529578043
-0.29206365964314673,12.874426239853904,2023-09-09,17.24769454695867
-0.291099985784341,19.620636876781425,2023-10-27,1.0958432643016298
-0.3111851820664818,21.300118415916423,2023-12-30,0.21875005031728353
-0.2102576109606334,24.697094287065262,2024-01-15,2.979535872360327
-0.33547543485712455,24.7397916005194,2024-01-31,0.0
-0.2622809190531831,26.02009301356598,2022-02-01,0.0
-0.25672041218060343,24.830448874220863,2022-03-05,7.172997388475835
-0.28088812009133846,18.190228887770523,2022-03-21,0.0
-0.2680669259726452,14.948455081134552,2022-05-08,0.0
-0.2699444452389467,14.53429354238616,2022-05-24,0.00039360403563600005
-0.28792774851875985,13.659942150632093,2022-07-27,0.0
-0.31661853071298535,15.550938870002536,2022-09-13,0.00014333012657058558
-0.29712586700233046,24.042473198055617,2022-11-16,0.0
-0.29479090895866816,28.390710705184677,2023-01-19,0.21541990037971026
-0.292330992985901,26.875037684575613,2023-03-08,0.8375943730994876
-0.2760340861337963,21.8337615179503,2023-04-09,0.0
-0.2665106982389955,13.49038059272397,2023-05-11,0.02665114480569921
-0.32346633108564626,11.196789260013832,2023-07-30,0.09567244135570976
-0.31906262291672877,13.629832562638168,2023-08-15,0.0
-0.31496578091713257,17.303064159592093,2023-08-31,0.0
-0.2989590451103275,16.196181251643914,2023-09-16,0.0006513823353760845
-0.29758563874452476,16.130367223929106,2023-10-02,0.0
-0.2777702320656414,19.786531989068504,2023-11-19,0.0
-0.33616029678495424,24.764578845117068,2024-01-06,0.010658067330658823
-0.3668742497975142,20.669607729243268,2024-01-22,0.1156504326606613
-0.35489184306204385,25.469433761483042,2024-02-07,2.084028188471871
-0.3727646905002252,24.740725243735852,2024-02-23,0.46966505964806565
-0.2655043558070594,26.020042505142666,2022-02-01,0.0
-0.24429069723415786,24.831577286227024,2022-03-05,7.170857966522789
-0.26813250854569104,18.18963462736725,2022-03-21,0.0
-0.2532359982954533,18.582174009489076,2022-04-06,0.5108200019063123
-0.26126892971118265,14.94852047305959,2022-05-08,0.0
-0.2645142629584464,14.534501163328512,2022-05-24,0.0003993918135100859
-0.24988750874792012,15.545971413923704,2022-09-13,0.0001301432185877644
-0.26312906818856324,24.042098163989884,2022-11-16,0.0
-0.24378993449913672,28.515266339668102,2022-12-02,6.369738425227932
-0.27260433671755835,18.383483285433392,2022-12-18,0.5625121371233056
-0.2701508637315527,26.023701114426192,2023-01-03,1.8969667522793416
-0.25983157395095047,28.390531014744205,2023-01-19,0.21604636032516744
-0.23210700583663388,21.56482694205487,2023-02-04,0.32696726531786496
-0.24975402234106162,26.88377094767728,2023-03-08,0.8371089632157206
-0.26369022008711196,21.83572844810231,2023-04-09,0.0
-0.24502184310483952,13.490550288572713,2023-05-11,0.026663024914734275
-0.27462713974311265,8.020710253286518,2023-06-12,0.0
-0.30701184532543896,11.195777110349702,2023-07-30,0.09818684632729453
-0.3073868259998655,13.629697392498672,2023-08-15,0.0
-0.3045102593665685,17.301284231287376,2023-08-31,0.0
-0.2776366519713195,16.196631022857588,2023-09-16,0.000665009348341727
-0.2860826312277511,16.131678516431688,2023-10-02,0.0
-0.26274880664240824,19.787446722299027,2023-11-19,0.0
-0.2687882457511451,21.038898368642304,2023-12-05,0.42763398154345106
-0.3326402598407039,24.76465717013916,2024-01-06,0.01065283491121166
-0.34532166534376163,20.662262603704885,2024-01-22,0.11618699630521977
-0.3388127928713574,25.470420631159108,2024-02-07,2.0833483971549307
-0.3470201103156235,24.74008315684907,2024-02-23,0.46820165084565424
-0.2687604490644772,26.02013888993012,2022-02-01,0.0
-0.2584935227359199,26.609172986735594,2022-02-17,0.20929407574956707
-0.2860647811310092,18.189814131524084,2022-03-21,0.0
-0.2805297656959099,18.5818219481439,2022-04-06,0.509999177710032
-0.2675135221784498,14.948261866850276,2022-05-08,0.0
-0.27956111390600646,14.534353122377675,2022-05-24,0.00045762310105850834
-0.2651363594429312,24.04161484809027,2022-11-16,0.0
-0.23613858606103091,18.461095926938246,2022-12-18,0.5661298453836605
-0.25796061955585864,26.026043059588925,2023-01-03,1.8981872756114404
-0.21903115336348553,21.594471207853758,2023-02-04,0.32553844808459054
-0.24448296909916467,26.87701663554915,2023-03-08,0.8379688392471211
-0.2596230382323381,21.83480863687528,2023-04-09,0.0
-0.2637721865426788,13.490478166176489,2023-05-11,0.02682567611454718
-0.29507388762095443,8.019501563758446,2023-06-12,0.0
-0.29816425702334876,11.195646700839289,2023-07-30,0.09787632971460239
-0.30358916410594783,13.629749720863963,2023-08-15,0.0
-0.30207287715789627,17.301181280929548,2023-08-31,0.0
-0.2838258164541621,16.19693124041575,2023-09-16,0.000662270163819014
-0.29040630426096087,16.132555030250288,2023-10-02,0.0
-0.279701703261368,19.78735789814673,2023-11-19,0.0
-0.33021975454965286,24.766106593603286,2024-01-06,0.010467379966533045
-0.32270641083499524,20.655976639241768,2024-01-22,0.1152979435414607
-0.31851610960897647,25.471154311674525,2024-02-07,2.0834222327837235
-0.3148522144420047,24.740953225041082,2024-02-23,0.4688206896099748
-0.28843129444968496,26.01868270980728,2022-02-01,0.0
-0.27605731589204224,26.610153626803438,2022-02-17,0.20993243956300775
-0.31362390736314383,18.18963462736725,2022-03-21,0.0
-0.31137692132550815,14.94848625471981,2022-05-08,0.0
-0.3009104574233515,14.534501163328512,2022-05-24,0.0003993918135100859
-0.27493115548593444,10.298503631675327,2022-08-28,4.908352424531557
-0.2828919385815253,24.041901297665984,2022-11-16,0.0
-0.20307835473682315,18.45435598986129,2022-12-18,0.5632630711300419
-0.24963651490792363,26.025385923242723,2023-01-03,1.898094411879927
-0.27883183634068914,26.88377094767728,2023-03-08,0.8371089632157206
-0.28961858018908804,21.833802900088504,2023-04-09,0.0
-0.3136040805045533,8.020188545638744,2023-06-12,0.0
-0.28547317196103666,14.617377889025402,2023-06-28,5.568200516067253
-0.31457431132823166,17.300994254664687,2023-08-31,0.0
-0.31147585556277174,16.196631022857588,2023-09-16,0.000665009348341727
-0.30309299849926175,19.7881043887457,2023-11-19,0.0
-0.3003218113514419,20.662320422318054,2024-01-22,0.1151225073017407
-0.3319569097818835,25.470536121996613,2024-02-07,2.0842143175873318
-0.33419681969784687,24.740522477176867,2024-02-23,0.4682279504569475
-0.24092901649452284,29.480163938278398,2022-01-23,4.7446208170268545
-0.2565210820072977,22.595976296502783,2022-02-08,0.0
-0.24061854998476218,25.832755601838798,2022-02-24,3.2618901647749747
-0.2429851321955872,19.34731808597353,2022-03-12,0.0
-0.25447900728491774,20.75108915639518,2022-03-28,0.0
-0.24712118965560265,19.25525011129655,2022-04-13,9.998313851147812e-05
-0.24498087053311418,15.081853676354955,2022-04-29,0.003267363394554722
-0.20040264774998212,13.884009465641869,2022-05-15,0.7744144613318815
-0.22393462244682194,7.304018409772376,2022-05-31,0.0
-0.22355412297808427,9.296484725792673,2022-07-18,0.32221296607843175
-0.23141266851254186,8.646225884360424,2022-08-19,0.0
-0.23436459220787015,10.50488724884479,2022-09-04,0.0
-0.2336008832089043,20.64506657302641,2022-11-07,0.0024227618913112447
-0.22448376658949085,22.68477664831731,2022-11-23,0.006040758296333136
-0.2148266635848988,29.09456965499406,2023-01-10,5.762239021173116
-0.24850806338761766,27.093828254338863,2023-02-11,0.0
-0.23077630519582268,22.812925711090305,2023-02-27,0.5983091455131696
-0.22148175245009596,15.71538414402921,2023-05-18,0.0
-0.23029098616538185,16.651801759198822,2023-06-03,0.0
-0.2495790813166774,16.898877009394003,2023-07-21,0.9219390807311652
-0.2618784967703248,18.91168508141303,2023-08-06,0.0
-0.2632730359675339,18.829790176443947,2023-08-22,3.5024444680573437
-0.232144864905871,18.48948646472438,2023-10-09,0.09900049331541959
-0.20480226231163354,22.66565462346466,2023-11-26,0.0008572328049721873
-0.24741886091297902,25.94132067158506,2023-12-12,0.0
-0.27423562190461137,24.41984565203586,2023-12-28,0.2479046130029613
-0.28305567058435677,23.80819848934222,2024-01-13,0.0
-0.29789562189630275,23.97100663642588,2024-01-29,0.307938610782816
-0.2503918514938896,22.597654290699378,2022-02-08,0.0
-0.23798249582093137,19.347793763299478,2022-03-12,0.0
-0.25442265200694514,20.749935651177037,2022-03-28,0.0
-0.25017452420439873,19.26001918884562,2022-04-13,0.000136342363121463
-0.23905642824367446,15.08057443928047,2022-04-29,0.0032365504960851946
-0.23212917344369835,7.301739925813139,2022-05-31,0.0
-0.22955264548881138,9.295148579212599,2022-07-18,0.3217005459799151
-0.23676581788867526,8.64632199950516,2022-08-19,0.0
-0.2413218529934377,10.504461587077609,2022-09-04,0.0
-0.23676244363898163,20.640627372461694,2022-11-07,0.002525326117447219
-0.22327495665464428,22.682471806713593,2022-11-23,0.005898696210480367
-0.2333828612592164,29.187961390168436,2022-12-09,0.05241626522995742
-0.19238056056425806,29.095925019269878,2023-01-10,5.755125928525354
-0.2343906674225281,27.0952967388693,2023-02-11,0.0
-0.21703175463049235,22.81218010991062,2023-02-27,0.5974715722878341
-0.24185399242137795,15.714241117720606,2023-05-18,0.0
-0.2603183488936991,12.93686636462728,2023-07-05,0.23747938045040654
-0.26726324607660384,16.8959465788229,2023-07-21,0.9203187707236556
-0.2741166619137095,18.91116080243399,2023-08-06,0.0
-0.27560239585073554,18.817603095828552,2023-08-22,3.502411078075363
-0.2559173914815902,18.481270215869884,2023-10-09,0.09968856066643228
-0.2413492973224246,22.65117449113762,2023-11-26,0.0008911641823148497
-0.26957952164150506,25.941589665556975,2023-12-12,0.0
-0.28568528377817487,24.421391040497408,2023-12-28,0.2480649592951374
-0.2963294221576182,23.808053291887134,2024-01-13,0.0
-0.30316913433320797,23.972189671286984,2024-01-29,0.30772922957447135
-0.290940133573788,19.783393875938074,2024-02-14,0.0028607439183472353
-0.2722696137845256,,2024-03-01,0.0757338847826565
